GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1281550204,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,6,1,6,0.91743119266055,4,"Lin Jian, Shanghai, China",CH,CH23,13243,30.9348,121.026,10861193,1,Russia,RS,RS,,60.0,100.0,RS,4,"Lin Jian, Shanghai, China",CH,CH23,13243,30.9348,121.026,10861193,20251230153000,https://www.globalsecurity.org/wmd/library/news/china/2025/12/china-251229-prc-mofab01.htm
1281557986,20251230,202512,2025,2025.9863,CHNGOV,CHINA,CHN,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,0,042, Make a visit,042,04,1,1.9,2,1,2,0.0986193293885598,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20251230163000,http://www.singaporestar.com/news/278782728/india-and-russia-turn-2025-upheaval-into-a-new-power-script
1281558547,20251230,202512,2025,2025.9863,RUS,RUSSIA,RUS,,,,,,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,043, Host a visit,043,04,1,2.8,2,1,2,0.0986193293885598,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20251230163000,http://www.singaporestar.com/news/278782728/india-and-russia-turn-2025-upheaval-into-a-new-power-script
1281571917,20251230,202512,2025,2025.9863,CHNGOV,XI JINPING,CHN,,,,,GOV,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,1,050," Engage in diplomatic cooperation, not specified below",050,05,1,3.5,4,1,4,0.27855153203342,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20251230183000,https://www.smh.com.au/world/north-america/trump-has-just-sacked-30-ambassadors-the-consequences-for-australia-are-profound-20251229-p5nqjx.html
1281572436,20251230,202512,2025,2025.9863,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,050," Engage in diplomatic cooperation, not specified below",050,05,1,3.5,3,1,3,0.27855153203342,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20251230183000,https://www.smh.com.au/world/north-america/trump-has-just-sacked-30-ambassadors-the-consequences-for-australia-are-profound-20251229-p5nqjx.html
1281577051,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,-2.05278592375367,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230191500,https://www.thehindu.com/opinion/lead/a-multipolar-world-with-bipolar-characteristics/article70454051.ece
1281577052,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,010," Make statement, not specified below",010,01,1,0.0,5,1,5,-2.05278592375367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230191500,https://www.thehindu.com/opinion/lead/a-multipolar-world-with-bipolar-characteristics/article70454051.ece
1281577053,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,-2.05278592375367,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251230191500,https://www.thehindu.com/opinion/lead/a-multipolar-world-with-bipolar-characteristics/article70454051.ece
1281594140,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,030," Express intent to cooperate, not specified below",030,03,1,4.0,2,1,2,-1.6364699006429,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281594141,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,8,1,8,-1.6364699006429,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281594142,20251230,202512,2025,2025.9863,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,2,1,2,-1.6364699006429,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281594572,20251230,202512,2025,2025.9863,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,8,1,8,-1.6364699006429,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281594573,20251230,202512,2025,2025.9863,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,2,1,2,-1.6364699006429,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281594574,20251230,202512,2025,2025.9863,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,110," Disapprove, not specified below",110,11,3,-2.0,2,1,2,-1.6364699006429,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281594575,20251230,202512,2025,2025.9863,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,110," Disapprove, not specified below",110,11,3,-2.0,8,1,8,-1.6364699006429,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20251230221500,https://www.washingtoninstitute.org/policy-analysis/irans-failing-eastward-pivot-limits-and-risks-russia-china-alignment
1281608626,20251231,202512,2025,2025.989,CHN,BEIJING,CHN,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,4,1,4,0.31847133757962,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231004500,https://www.shtfplan.com/headline-news/moscow-will-back-china-on-taiwan-conflict
1281608627,20251231,202512,2025,2025.989,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,1,1,1,0.31847133757962,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231004500,https://www.shtfplan.com/headline-news/moscow-will-back-china-on-taiwan-conflict
1281609308,20251231,202512,2025,2025.989,RUS,MOSCOW,RUS,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,4,1,4,0.31847133757962,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231004500,https://www.shtfplan.com/headline-news/moscow-will-back-china-on-taiwan-conflict
1281609309,20251231,202512,2025,2025.989,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,1,1,1,0.31847133757962,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231004500,https://www.shtfplan.com/headline-news/moscow-will-back-china-on-taiwan-conflict
1281617665,20251231,202512,2025,2025.989,CHN,CHINESE,CHN,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,-1.74262734584451,1,China,CH,CH,,35.0,105.0,CH,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20251231021500,https://www.firstpost.com/explainers/firstup-khaleda-zias-funeral-in-dhaka-and-other-big-news-of-the-day-13964101.html
1281617666,20251231,202512,2025,2025.989,CHN,CHINESE,CHN,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,-1.74262734584451,1,Pakistan,PK,PK,,30.0,70.0,PK,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20251231021500,https://www.firstpost.com/explainers/firstup-khaleda-zias-funeral-in-dhaka-and-other-big-news-of-the-day-13964101.html
1281617667,20251231,202512,2025,2025.989,CHN,CHINESE,CHN,,,,,,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,-1.74262734584451,1,China,CH,CH,,35.0,105.0,CH,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20251231021500,https://www.firstpost.com/explainers/firstup-khaleda-zias-funeral-in-dhaka-and-other-big-news-of-the-day-13964101.html
1281617668,20251231,202512,2025,2025.989,CHN,CHINESE,CHN,,,,,,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,-1.74262734584451,1,Pakistan,PK,PK,,30.0,70.0,PK,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20251231021500,https://www.firstpost.com/explainers/firstup-khaleda-zias-funeral-in-dhaka-and-other-big-news-of-the-day-13964101.html
1281617671,20251231,202512,2025,2025.989,CHNGOV,CHINESE,CHN,,,,,GOV,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,0,010," Make statement, not specified below",010,01,1,0.0,6,1,6,-1.74262734584451,1,China,CH,CH,,35.0,105.0,CH,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20251231021500,https://www.firstpost.com/explainers/firstup-khaleda-zias-funeral-in-dhaka-and-other-big-news-of-the-day-13964101.html
1281624461,20251231,202512,2025,2025.989,CHN,BEIJING,CHN,,,,,,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,051, Praise or endorse,051,05,1,3.4,6,1,6,2.46913580246913,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20251231034500,https://english.news.cn/20251231/37fbfe6ee7ea49f4967139d283deed52/c.html
1281622105,20251231,202512,2025,2025.989,CHN,BEIJING,CHN,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,4.05405405405405,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20251231031500,http://europe.chinadaily.com.cn/a/202512/31/WS6954861da310d6866eb315e1.html
1281622107,20251231,202512,2025,2025.989,CHNGOV,XI JINPING,CHN,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,1,031," Express intent to engage in material cooperation,  not specified below",031,03,1,5.2,4,1,4,4.05405405405405,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231031500,http://europe.chinadaily.com.cn/a/202512/31/WS6954861da310d6866eb315e1.html
1281622108,20251231,202512,2025,2025.989,CHNGOV,XI JINPING,CHN,,,,,GOV,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,031," Express intent to engage in material cooperation,  not specified below",031,03,1,5.2,6,1,6,4.05405405405405,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231031500,http://europe.chinadaily.com.cn/a/202512/31/WS6954861da310d6866eb315e1.html
1281622109,20251231,202512,2025,2025.989,CHNGOV,BEIJING,CHN,,,,,GOV,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,051, Praise or endorse,051,05,1,3.4,6,1,6,4.05405405405405,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20251231031500,http://europe.chinadaily.com.cn/a/202512/31/WS6954861da310d6866eb315e1.html
1281635046,20251224,202512,2025,2025.9699,RUS,MOSCOW,RUS,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,2,1,2,-0.43763676148797,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231061500,https://maritime-executive.com/article/china-conducts-live-fire-exercises-in-taiwan-strait
1281635047,20251224,202512,2025,2025.9699,RUS,MOSCOW,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,0841," Return, release person(s)",084,08,2,7.0,1,1,1,-0.43763676148797,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231061500,https://maritime-executive.com/article/china-conducts-live-fire-exercises-in-taiwan-strait
1281635048,20251224,202512,2025,2025.9699,RUS,MOSCOW,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,0841," Return, release person(s)",084,08,2,7.0,1,1,1,-0.43763676148797,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,20251231061500,https://maritime-executive.com/article/china-conducts-live-fire-exercises-in-taiwan-strait
1281635049,20251224,202512,2025,2025.9699,RUSGOV,RUSSIA,RUS,,,,,GOV,,,CHN,BEIJING,CHN,,,,,,,,0,050," Engage in diplomatic cooperation, not specified below",050,05,1,3.5,2,1,2,-0.43763676148797,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231061500,https://maritime-executive.com/article/china-conducts-live-fire-exercises-in-taiwan-strait
1281635570,20251231,202512,2025,2025.989,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,5.98802395209581,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20251231061500,https://sputnikglobe.com/20251231/xi-putin-exchange-new-year-russia-china-support-each-other-1123391273.html
1281635571,20251231,202512,2025,2025.989,RUS,RUSSIA,RUS,,,,,,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,051, Praise or endorse,051,05,1,3.4,2,1,2,5.98802395209581,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,China,CH,CH,,35.0,105.0,CH,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231061500,https://sputnikglobe.com/20251231/xi-putin-exchange-new-year-russia-china-support-each-other-1123391273.html
1281636265,20251231,202512,2025,2025.989,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,017, Engage in symbolic act,017,01,1,0.0,4,2,4,6.32680289305526,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231063000,http://en.people.cn/n3/2025/1231/c90000-20408977.html
1281636266,20251231,202512,2025,2025.989,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,017, Engage in symbolic act,017,01,1,0.0,16,2,16,6.32680289305526,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231063000,http://en.people.cn/n3/2025/1231/c90000-20408977.html
1281636267,20251231,202512,2025,2025.989,CHN,BEIJING,CHN,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,8,2,8,6.32680289305526,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231063000,http://en.people.cn/n3/2025/1231/c90000-20408977.html
1281636268,20251231,202512,2025,2025.989,CHN,BEIJING,CHN,,,,,,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,051, Praise or endorse,051,05,1,3.4,6,1,6,6.27062706270627,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231063000,http://en.people.cn/n3/2025/1231/c90000-20408977.html
1281636278,20251231,202512,2025,2025.989,CHNGOV,BEIJING,CHN,,,,,GOV,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,051, Praise or endorse,051,05,1,3.4,6,1,6,6.38297872340425,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20251231063000,http://africa.chinadaily.com.cn/a/202512/31/WS6954861da310d6866eb315e1.html
1281640551,20251231,202512,2025,2025.989,RUS,RUSSIAN,RUS,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,6.79012345679012,1,Russia,RS,RS,,60.0,100.0,RS,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20251231071500,https://www.centralchronicle.com/russia-china-actively-expanded-trade-cooperation-in-2025/
