Year,HS2,Value,TotalValue,Share,ShareSquared
2017,06,489125.426,187109268.635,0.0026141164976394224,6.8336050632306e-06
2017,07,3181.117,187109268.635,1.7001386533157297e-05,2.890471440498223e-10
2017,08,27370.243000000002,187109268.635,0.00014627946119222991,2.1397680766689098e-08
2017,09,2072.966,187109268.635,1.107890600568698e-05,1.2274215828284704e-10
2017,10,16888.908,187109268.635,9.026227360733118e-05,8.147278036764715e-09
2017,11,96746.153,187109268.635,0.0005170569780202915,2.673479185194762e-07
2017,12,583323.336,187109268.635,0.0031175544656630956,9.71914584637591e-06
2017,13,1.7159999999999997,187109268.635,9.171111685265873e-09,8.410928954362023e-17
2017,14,3562.0560000000005,187109268.635,1.9037303849167497e-05,3.624189378455276e-10
2017,15,734229.801,187109268.635,0.003924069643136094,1.5398322564182234e-05
2017,16,599958.253,187109268.635,0.003206459291818182,1.0281381190087157e-05
2017,17,21666.846,187109268.635,0.00011579782315469475,1.3409135847365958e-08
2017,18,201412.37399999998,187109268.635,0.0010764425272427392,1.1587285144567353e-06
2017,19,80266.94600000001,187109268.635,0.00042898433939464166,1.8402756344585711e-07
2017,20,4581.56,187109268.635,2.448601308435124e-05,5.995648367670201e-10
2017,21,35866.282,187109268.635,0.00019168629251587477,3.674363473848151e-08
2017,22,87694.923,187109268.635,0.00046868294467586894,2.1966370263004363e-07
2017,23,99494.496,187109268.635,0.0005317454165997895,2.8275318807488373e-07
2017,24,34777.757,187109268.635,0.00018586870256995166,3.454717459503715e-08
2017,25,1373435.314,187109268.635,0.007340284765257696,5.387978043507422e-05
2017,26,3127985.3850000002,187109268.635,0.01671742617465873,0.0002794723379051648
2017,27,108856543.494,187109268.635,0.5817806049274338,0.33846867226973076
2017,28,1754825.3310000002,187109268.635,0.00937861252840015,8.795837295786425e-05
2017,29,909427.952,187109268.635,0.00486041102418101,2.3623595323980292e-05
2017,30,4707.153,187109268.635,2.515724119034634e-05,6.328867843092586e-10
2017,31,3234951.9889999996,187109268.635,0.01728910605337528,0.0002989131881248577
2017,32,5656.334,187109268.635,3.0230111213966588e-05,9.138596240087884e-10
2017,33,11114.109,187109268.635,5.939902967436983e-05,3.5282447262566677e-09
2017,34,5073.396,187109268.635,2.7114616165257077e-05,7.352024097892204e-10
2017,35,51.620000000000005,187109268.635,2.758815764530446e-07,7.611064422621709e-14
2017,36,350.35200000000003,187109268.635,1.8724459913498076e-06,3.5060539905219637e-12
2017,38,139049.078,187109268.635,0.000743143720321239,5.522625890528919e-07
2017,39,1340520.325,187109268.635,0.007164371571645634,5.1328220016604125e-05
2017,40,632489.05,187109268.635,0.0033803191825511145,1.1426557775923034e-05
2017,41,15115.423,187109268.635,8.078393502507958e-05,6.526044158136279e-09
2017,42,1289.078,187109268.635,6.889439574020491e-06,4.7464377644079644e-11
2017,43,4461.034000000001,187109268.635,2.3841865411286928e-05,5.6843454628992e-10
2017,44,14156568.142,187109268.635,0.07565936335102495,0.005724339262682418
2017,46,0.46799999999999997,187109268.635,2.5012122777997836e-09,6.2560628586163824e-18
2017,47,2361877.7,187109268.635,0.012622986115174178,0.0001593397784638801
2017,48,301341.068,187109268.635,0.0016105085023224352,2.5937376360528536e-06
2017,49,35183.34,187109268.635,0.0001880363290213766,3.5357661031835395e-08
2017,50,9872.773,187109268.635,5.276474581950899e-05,2.784118401397391e-09
2017,51,23222.855,187109268.635,0.00012411386763154722,1.5404252138461224e-08
2017,52,12.532,187109268.635,6.697690654997199e-08,4.485906011003681e-15
2017,53,656.202,187109268.635,3.507052348540115e-06,1.2299416175400737e-11
2017,54,532.429,187109268.635,2.8455511791809e-06,8.09716151333781e-12
2017,55,413.217,187109268.635,2.2084261405888745e-06,4.8771460184362716e-12
2017,56,47.097,187109268.635,2.5170853557165904e-07,6.335718687962914e-14
2017,57,35.344,187109268.635,1.888949716806743e-07,3.5681310326242745e-14
2017,58,5.253,187109268.635,2.8074504477098857e-08,7.881778016346438e-16
2017,59,719.17,187109268.635,3.843582978259125e-06,1.4773130110763286e-11
2017,61,174.804,187109268.635,9.342348525822936e-07,8.727947597794599e-13
2018, T,56019903.784,262129292.261,0.21371096416123322,0.045672376202723915
2018,01,1301512.165,262129292.261,0.004965153469777406,2.4652748978442614e-05
2018,02,260.048,262129292.261,9.92060054627822e-07,9.841831519881572e-13
2018,03,3821749.096,262129292.261,0.014579633825107631,0.00021256572247422257
2018,04,8419.061,262129292.261,3.211797097295486e-05,1.031564059419571e-09
2018,05,47410.350999999995,262129292.261,0.000180866283928291,3.271261266202917e-08
2018,06,773482.808,262129292.261,0.002950768307228516,8.707033602944242e-06
2018,07,2062.386,262129292.261,7.867819663383897e-06,6.190258625553029e-11
2018,08,33809.356999999996,262129292.261,0.00012897969818014956,1.6635762542642474e-08
2018,09,1656.488,262129292.261,6.319354795154478e-06,3.99342450270419e-11
2018,10,74702.18699999999,262129292.261,0.0002849822175753621,8.121486433417103e-08
2018,11,86709.273,262129292.261,0.0003307881856777162,1.0942082378395524e-07
2018,12,1009958.504,262129292.261,0.003852902112879443,1.4844854691430876e-05
2018,13,897.114,262129292.261,3.4224103390427307e-06,1.1712892528786578e-11
2018,14,1017.492,262129292.261,3.881641731923998e-06,1.5067142535013933e-11
2018,15,1109635.566,262129292.261,0.004233161263393429,1.791965428189465e-05
2018,16,1118461.027,262129292.261,0.004266829614320087,1.82058349576389e-05
2018,17,25070.351,262129292.261,9.564116541022684e-05,9.147232521026372e-09
2018,18,278686.76,262129292.261,0.001063165270833272,1.1303203931059848e-06
2018,19,72446.30099999999,262129292.261,0.0002763762125747694,7.638381087717413e-08
2018,20,5280.263,262129292.261,2.0143735003650354e-05,4.057700598972885e-10
2018,21,27045.814000000002,262129292.261,0.0001031773815383849,1.064557206111745e-08
2018,22,98781.232,262129292.261,0.000376841638521056,1.4200962052323423e-07
2018,23,160574.253,262129292.261,0.0006125765328054886,3.752500085439939e-07
2018,24,26634.777,262129292.261,0.00010160931184096727,1.0324452252794932e-08
2018,25,1785429.659,262129292.261,0.00681125578755335,4.639320540347901e-05
2018,26,4183165.904,262129292.261,0.01595840689118733,0.00025467075050469526
2018,27,164905660.095,262129292.261,0.629100466691852,0.39576739719190607
2018,28,1224574.347,262129292.261,0.004671642518229902,2.1824243818133418e-05
2018,29,673673.65,262129292.261,0.0025700052221909967,6.604926842088994e-06
2018,30,3930.471,262129292.261,1.4994398245604927e-05,2.2483197874780013e-10
2018,31,1789396.727,262129292.261,0.006826389800107926,4.6599597703017524e-05
2018,32,4036.056,262129292.261,1.5397195655574928e-05,2.370736340560554e-10
2018,33,20285.588,262129292.261,7.738771895741359e-05,5.988859045431631e-09
2018,34,3901.309,262129292.261,1.4883147802175036e-05,2.2150808850138762e-10
2018,35,343.971,262129292.261,1.3122188559434666e-06,1.7219183258935803e-12
2018,36,837.6120000000001,262129292.261,3.195415486667536e-06,1.0210680132434727e-11
2018,37,1.1099999999999999,262129292.261,4.234551546779373e-09,1.793142680233158e-17
2018,38,301484.89300000004,262129292.261,0.001150138126111499,1.3228177091352706e-06
2018,39,1248192.851,262129292.261,0.004761745016109015,2.267421559843904e-05
2018,40,647242.742,262129292.261,0.002469173652502543,6.0968185262127496e-06
2018,41,20600.847,262129292.261,7.859040408001372e-05,6.176451613459837e-09
2018,42,129.416,262129292.261,4.937105612414408e-07,2.437501182813385e-13
2018,43,2904.118,262129292.261,1.107895258462146e-05,1.2274319037229052e-10
2018,44,15359186.157,262129292.261,0.05859393288143846,0.003433248970514515
2018,46,3.357,262129292.261,1.2806657245530051e-08,1.6401046980448735e-16
2018,47,3133721.2150000003,262129292.261,0.011954868484823052,0.00014291888048941542
2018,48,630552.275,262129292.261,0.002405501001285138,5.786435067183801e-06
2018,49,41760.023,262129292.261,0.00015931078377314615,2.5379925826414126e-08
2018,50,11581.481,262129292.261,4.41823227770684e-05,1.952077645977057e-09
2018,51,18364.069,262129292.261,7.005729440460643e-05,4.9080244992937e-09
2018,53,6444.041,262129292.261,2.4583444850504233e-05,6.043457607177831e-10
2018,54,637.459,262129292.261,2.4318495445571464e-06,5.9138922073628e-12
2018,55,1925.601,262129292.261,7.345997020747665e-06,5.396367222883357e-11
2018,56,1224.354,262129292.261,4.670801913968931e-06,2.181639051953583e-11
2018,57,120.199,262129292.261,4.5854852375795846e-07,2.10266748640603e-13
2018,58,102.158,262129292.261,3.8972370893323176e-07,1.5188456930467435e-13
2018,59,1224.4499999999998,262129292.261,4.6711681454540565e-06,2.181981184310469e-11
2018,61,487.598,262129292.261,1.8601431217175936e-06,3.460132433273274e-12
2019, T,57321295.776,262139105.239,0.21866747322471586,0.047815463846481825
2019,01,1595261.501,262139105.239,0.006085553315464141,3.70339591553566e-05
2019,02,432676.266,262139105.239,0.0016505597881152309,2.7243476141429957e-06
2019,03,4252497.069,262139105.239,0.01622229184433537,0.00026316275268278985
2019,04,12349.968,262139105.239,4.7112268841919516e-05,2.2195658754333003e-09
2019,05,74932.842,262139105.239,0.00028585144491006603,8.171104855717251e-08
2019,06,1054856.935,262139105.239,0.004024035002478,1.619285770116812e-05
2019,07,2901.533,262139105.239,1.106867667589918e-05,1.2251560335559454e-10
2019,08,19261.91,262139105.239,7.347972742349274e-05,5.3992703422307915e-09
2019,09,2746.173,262139105.239,1.0476014242500113e-05,1.0974687440906522e-10
2019,10,101824.825,262139105.239,0.0003884381344292882,1.5088418427890576e-07
2019,11,143634.573,262139105.239,0.0005479326438878477,3.002301822379269e-07
2019,12,1087440.949,262139105.239,0.004148335472529167,1.7208687192643788e-05
2019,13,902.457,262139105.239,3.4426645317843867e-06,1.185193907840621e-11
2019,14,4.8149999999999995,262139105.239,1.8368110303916776e-08,3.3738747613685364e-16
2019,15,1805853.37,262139105.239,0.006888912542650018,4.745711602028074e-05
2019,16,1360220.178,262139105.239,0.0051889250814366175,2.6924943500762007e-05
2019,17,18356.639,262139105.239,7.002632813316315e-05,4.9036866318134365e-09
2019,18,336098.566,262139105.239,0.0012821382208258053,1.6438784173023613e-06
2019,19,83710.379,262139105.239,0.0003193357165222593,1.0197529984678475e-07
2019,20,5453.495,262139105.239,2.0803820914197012e-05,4.32798964629981e-10
2019,21,25133.458,262139105.239,9.58783237513727e-05,9.192652965373037e-09
2019,22,108204.788,262139105.239,0.0004127762162816055,1.7038420472775874e-07
2019,23,201213.031,262139105.239,0.000767581131462809,5.891807933777261e-07
2019,24,23665.988,262139105.239,9.028026542786518e-05,8.150526325725788e-09
2019,25,2119582.784,262139105.239,0.008085717627164072,6.537882954623178e-05
2019,26,5563245.47,262139105.239,0.021222493549475665,0.0004503942324575362
2019,27,160264074.489,262139105.239,0.6113703422573389,0.3737736953918557
2019,28,1362987.2639999997,262139105.239,0.005199480873932655,2.7034601358391485e-05
2019,29,575413.338,262139105.239,0.0021950686734639557,4.81832648122281e-06
2019,30,1869.607,262139105.239,7.1321178818224155e-06,5.0867105480211055e-11
2019,31,2516714.616,262139105.239,0.009600683628279866,9.217312613032106e-05
2019,32,5805.408,262139105.239,2.2146287539613892e-05,4.904580517872575e-10
2019,33,30139.25,262139105.239,0.000114974261366007,1.321908077665889e-08
2019,34,19969.157,262139105.239,7.617771099734825e-05,5.803043652795512e-09
2019,35,187.509,262139105.239,7.153034257481061e-07,5.116589908869762e-13
2019,36,7.334999999999999,262139105.239,2.798132691157415e-08,7.829546557323838e-16
2019,38,326414.924,262139105.239,0.0012451973684063575,1.5505164862861179e-06
2019,39,1198420.926,262139105.239,0.004571698392375926,2.0900426190852625e-05
2019,40,639457.627,262139105.239,0.0024393828094323717,5.9505884909541705e-06
2019,41,30310.766,262139105.239,0.00011562855519921294,1.3369962777457434e-08
2019,42,182.888,262139105.239,6.976753805322391e-07,4.867509366008046e-13
2019,43,4311.549,262139105.239,1.6447561290289113e-05,2.7052227239781683e-10
2019,44,14532986.332,262139105.239,0.055439978399063526,0.0030735912048886305
2019,45,0.24,262139105.239,9.155444388245122e-10,8.38221619462491e-19
2019,47,2131727.879,262139105.239,0.008132048352940095,6.613021041455571e-05
2019,48,507761.757,262139105.239,0.0019369935536213056,3.7519440267704936e-06
2019,49,205810.08800000002,262139105.239,0.0007851178396765979,6.164100221784481e-07
2019,50,8572.37,262139105.239,3.270160700435869e-05,1.0693951006675212e-09
2019,51,6903.774,262139105.239,2.6336299552505244e-05,6.93600674119288e-10
2019,52,3.492,262139105.239,1.3321171584896652e-08,1.7745361239425797e-16
2019,53,12938.902,262139105.239,4.9358915710814e-05,2.436302560147241e-09
2019,54,57.806999999999995,262139105.239,2.2052032239636906e-07,4.862921258979855e-14
2019,55,652.6949999999999,262139105.239,2.489880322910687e-06,6.199504022417827e-12
2019,56,238.198,262139105.239,9.086702259963382e-07,8.256815796122364e-13
2019,57,1.452,262139105.239,5.539043854888299e-09,3.0681006826375825e-17
2019,58,8.553,262139105.239,3.262771493860856e-08,1.0645677821151e-15
2019,59,1407.212,262139105.239,5.3681880035296644e-06,2.8817442441239804e-11
2019,60,0.18,262139105.239,6.866583291183842e-10,4.714996609476512e-19
2019,61,441.91700000000003,262139105.239,1.6858110490500499e-06,2.8419588930992295e-12
2020, T,49146337.025,216079449.611,0.22744567849222297,0.05173153666478766
2020,01,1539927.4789999998,216079449.611,0.007126672535367317,5.0789461426358824e-05
2020,02,941864.233,216079449.611,0.0043588792673047065,1.8999828466938815e-05
2020,03,3644868.705,216079449.611,0.016868187657649653,0.0002845357548536841
2020,04,9188.380000000001,216079449.611,4.252315533264042e-05,1.8082187394438653e-09
2020,05,23565.159,216079449.611,0.00010905784442909079,1.1893613431519768e-08
2020,06,1744886.923,216079449.611,0.008075209956991545,6.520901584949539e-05
2020,07,1050.583,216079449.611,4.8620218252653204e-06,2.363925622935632e-11
2020,08,20162.876,216079449.611,9.331232579636099e-05,8.707190145526217e-09
2020,09,2973.0660000000003,216079449.611,1.375913352867338e-05,1.8931375545986397e-10
2020,10,151122.67,216079449.611,0.0006993847414553336,4.891390165805439e-07
2020,11,96189.17,216079449.611,0.0004451564930083165,1.9816430326746335e-07
2020,12,1710010.5839999998,216079449.611,0.007913804792998455,6.262830630168532e-05
2020,15,3253072.7810000004,216079449.611,0.01505498457561045,0.00022665256057186858
2020,16,1649564.7850000001,216079449.611,0.007634066025110911,5.82789640757527e-05
2020,17,36318.316,216079449.611,0.00016807852882531194,2.8250391852081214e-08
2020,18,367801.23199999996,216079449.611,0.0017021573900810058,2.8973397806073816e-06
2020,19,106200.967,216079449.611,0.0004914903624161842,2.415627763479921e-07
2020,20,6706.701,216079449.611,3.1038125152918665e-05,9.633652130082424e-10
2020,21,24422.525999999998,216079449.611,0.00011302567663869464,1.2774803579634764e-08
2020,22,77473.931,216079449.611,0.0003585437261131195,1.2855360353507965e-07
2020,23,298299.406,216079449.611,0.0013805079869326658,1.9058023019848814e-06
2020,24,6.036,216079449.611,2.7934169634670913e-08,7.803178331785705e-16
2020,25,2733512.812,216079449.611,0.012650498772192561,0.0001600351191852455
2020,26,7394891.353,216079449.611,0.03422302012668375,0.0011712151065914008
2020,27,116520934.539,216079449.611,0.5392504226976161,0.2907910183795577
2020,28,1111549.537,216079449.611,0.005144170530798196,2.6462490449932594e-05
2020,29,511184.082,216079449.611,0.00236572280668183,5.596644398054555e-06
2020,30,2835.6420000000003,216079449.611,1.3123145237110256e-05,1.722169409142896e-10
2020,31,1584792.643,216079449.611,0.00733430525602062,5.379203358849169e-05
2020,32,10558.637999999999,216079449.611,4.886460984146494e-05,2.3877500949585924e-09
2020,33,45743.792,216079449.611,0.00021169894722682277,4.4816444256945094e-08
2020,34,20442.125,216079449.611,9.4604669887864e-05,8.950043564591721e-09
2020,35,1833.358,216079449.611,8.484647676123425e-06,7.198924618794663e-11
2020,38,238662.93899999998,216079449.611,0.001104514748763273,1.219952830235596e-06
2020,39,3050132.75,216079449.611,0.014115792850690074,0.000199255607803593
2020,40,764092.346,216079449.611,0.0035361638849764183,1.2504455021411516e-05
2020,41,21210.998,216079449.611,9.816295829235678e-05,9.635966380706975e-09
2020,42,566.475,216079449.611,2.621605159675316e-06,6.872813613236238e-12
2020,43,3910.5750000000003,216079449.611,1.809785709395348e-05,3.275324313931623e-10
2020,44,13500487.151,216079449.611,0.06247927406009428,0.0039036596870763696
2020,47,2206372.546,216079449.611,0.010210931904778786,0.00010426313036402933
2020,48,1009215.314,216079449.611,0.004670575178791198,2.181427250074043e-05
2020,49,409748.054,216079449.611,0.0018962842359032965,3.595893903335349e-06
2020,50,36899.587,216079449.611,0.0001707686087984257,2.9161917750949755e-08
2020,51,3121.029,216079449.611,1.444389554684018e-05,2.0862611856802958e-10
2020,53,5608.395,216079449.611,2.5955244749542774e-05,6.736747300086677e-10
2020,54,87.168,216079449.611,4.034071734120269e-07,1.6273734756028115e-13
2020,55,702.009,216079449.611,3.2488466684999494e-06,1.055500467542322e-11
2020,56,36586.761,216079449.611,0.00016932087278945693,2.8669557962183456e-08
2020,57,5.727,216079449.611,2.650414007583836e-08,7.02469441159661e-16
2020,58,11.016,216079449.611,5.098124796148688e-08,2.5990876437106102e-15
2020,59,1222.827,216079449.611,5.659154548021161e-06,3.2026030198388595e-11
2020,60,62.899,216079449.611,2.910920039514854e-07,8.47345547644916e-14
2020,61,450.99,216079449.611,2.0871489667893033e-06,4.3561908095696564e-12
2021, T,68679248.077,308876612.297,0.2223517266854816,0.049440290360015106
2021,01,923178.6900000001,308876612.297,0.0029888267782227505,8.933085510221387e-06
2021,02,1195601.347,308876612.297,0.0038708056855090434,1.4983136654969135e-05
2021,03,1527983.9409999999,308876612.297,0.004946907212031866,2.4471890964452894e-05
2021,04,11069.512,308876612.297,3.5837973997707936e-05,1.2843603802603902e-09
2021,05,34600.161,308876612.297,0.0001120193618503244,1.2548337429353914e-08
2021,06,1594590.395,308876612.297,0.005162548187580882,2.6651903789094646e-05
2021,07,959.9929999999999,308876612.297,3.108014533249671e-06,9.659754338891169e-12
2021,08,16848.102,308876612.297,5.454638301911873e-05,2.975307900468404e-09
2021,09,6819.567,308876612.297,2.2078612392454798e-05,4.874651251762586e-10
2021,10,323205.333,308876612.297,0.0010463897884544985,1.09493158938185e-06
2021,11,17543.681,308876612.297,5.6798346982421874e-05,3.226052219935592e-09
2021,12,1593078.767,308876612.297,0.005157654233361562,2.6601397190912442e-05
2021,14,125.571,308876612.297,4.0654097785577023e-07,1.6527556667592587e-13
2021,15,2824752.113,308876612.297,0.009145244413273551,8.36354953785111e-05
2021,16,2511404.742,308876612.297,0.008130770158749221,6.610942337440684e-05
2021,17,20174.345,308876612.297,6.531522360974802e-05,4.266078435191385e-09
2021,18,324663.179,308876612.297,0.0010511096213649885,1.1048314361260494e-06
2021,19,109455.899,308876612.297,0.00035436771397490206,1.25576476707798e-07
2021,20,6345.434,308876612.297,2.0543588434266285e-05,4.220390257565195e-10
2021,21,24081.886,308876612.297,7.796603899826538e-05,6.078703237079038e-09
2021,22,103203.069,308876612.297,0.00033412393457865695,1.1163880365832263e-07
2021,23,221812.777,308876612.297,0.000718127459863216,5.157070486095949e-07
2021,24,24.939,308876612.297,8.074097878288023e-08,6.5191056548175155e-15
2021,25,3884721.633,308876612.297,0.01257693680369898,0.0001581793393642379
2021,26,10966358.12,308876612.297,0.035504009314422644,0.0012605346773986099
2021,27,182775236.016,308876612.297,0.5917419083846098,0.35015848613865996
2021,28,1404335.773,308876612.297,0.0045465914772778665,2.0671494061255733e-05
2021,29,577680.557,308876612.297,0.0018702631860146532,3.497884384961681e-06
2021,30,9298.708,308876612.297,3.0104927436392748e-05,9.063066559504728e-10
2021,31,2669967.382,308876612.297,0.008644122849394293,7.472085983542052e-05
2021,32,2563.337,308876612.297,8.298902856183964e-06,6.887178861637835e-11
2021,33,25694.862,308876612.297,8.318811129439977e-05,6.920261860729442e-09
2021,34,13933.709,308876612.297,4.511092276096986e-05,2.034995352346189e-09
2021,35,2769.5769999999998,308876612.297,8.966612847129117e-06,8.040014595030093e-11
2021,37,0.009000000000000001,308876612.297,2.9137848712695863e-11,8.49014227603952e-22
2021,38,186468.457,308876612.297,0.0006036988544173148,3.644523068247783e-07
2021,39,2973313.179,308876612.297,0.009626216620574089,9.266404642621683e-05
2021,40,736050.586,308876612.297,0.0023829922910843485,5.678652259367432e-06
2021,41,54550.452000000005,308876612.297,0.0001766092019539086,3.1190810214796475e-08
2021,42,1019.691,308876612.297,3.3012891212997284e-06,1.0898509862411932e-11
2021,43,17821.947,308876612.297,5.769924393907599e-05,3.3292027511409973e-09
2021,44,15900968.684999999,308876612.297,0.05148000221431605,0.002650190627985985
2021,47,2726175.107,308876612.297,0.008826097536898161,7.789999773083978e-05
2021,48,1521128.336,308876612.297,0.004924711925218089,2.4252787546385254e-05
2021,49,309554.244,308876612.297,0.0010021938588938824,1.004392530804611e-06
2021,50,12414.632,308876612.297,4.019285211553254e-05,1.6154653611810683e-09
2021,51,10591.668,308876612.297,3.429093553323355e-05,1.1758682597443792e-09
2021,52,7.833,308876612.297,2.5359640996282966e-08,6.431113914603557e-16
2021,53,19686.458,308876612.297,6.3735670543649e-05,4.0622356996485675e-09
2021,54,476.151,308876612.297,1.5415573113776497e-06,2.376398944261888e-12
2021,55,671.3009999999999,308876612.297,2.1733629976312714e-06,4.723506719472786e-12
2021,56,104.327,308876612.297,3.377627047388246e-07,1.140836447124864e-13
2021,57,0.492,308876612.297,1.5928690629607071e-09,2.537231851737321e-18
2021,58,101.223,308876612.297,3.2771338447169037e-07,1.0739606236188994e-13
2021,59,818.112,308876612.297,2.648669298449004e-06,7.015449052546339e-12
2021,60,0.165,308876612.297,5.341938930660908e-10,2.8536311538910603e-19
2021,61,1358.048,308876612.297,4.3967330187310215e-06,1.9331261237999602e-11
